[METRICS]
Uptime: 6003.5s
Ads Detected: 0
Ads Blocked: 0
Resilience Executions: 8
Aggressive Recoveries: 0
Health Triggers: 1
Errors: 3

[LOGS]
[2025-12-01T17:04:28.607Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:04:32.622Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:04:34.647Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:04:38.682Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:04:50.762Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:04:58.834Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:05:08.928Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:05:18.317Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:05:39.182Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:05:51.277Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:05:55.823Z] [HEALTH] A/V sync issue detected | {"discrepancy":"149701.39ms","count":1}
[2025-12-01T17:05:57.115Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:05:57.826Z] [HEALTH] A/V sync recovered | {"previousIssues":1}
[2025-12-01T17:06:15.968Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:06:24.781Z] Playhead stalling warning detected (raw) | {"severity":"CRITICAL"}
[2025-12-01T17:06:25.934Z] [HEALTH] A/V sync issue detected | {"discrepancy":"149714.15ms","count":1}
[2025-12-01T17:06:27.943Z] [HEALTH] A/V sync recovered | {"previousIssues":1}
[2025-12-01T17:06:34.786Z] Critical warning: Playhead stalling (debounced)
[2025-12-01T17:06:34.786Z] [EVENT] AD_DETECTED | Source: UNKNOWN
[2025-12-01T17:06:34.786Z] [RECOVERY] Resilience execution started
[2025-12-01T17:06:34.786Z] [RECOVERY] Pre-recovery snapshot | {"readyState":4,"networkState":2,"currentTime":3304.303375,"paused":false,"error":null,"bufferEnd":3322.600666}
[2025-12-01T17:06:34.786Z] Recovery strategy selection | {"initialStrategy":"Standard","bufferHealth":"healthy","bufferSize":207.93066599999975,"forced":false}
[2025-12-01T17:06:34.786Z] Executing standard recovery: seeking
[2025-12-01T17:06:34.786Z] Standard recovery complete | {"seekTo":3319.100666,"bufferEnd":3322.600666,"telemetry":{"readyState":4,"networkState":2,"buffered":"[3114.67, 3144.61]"}}
[2025-12-01T17:06:34.786Z] [RECOVERY] Post-recovery delta | {"pre":{"readyState":4,"networkState":2,"currentTime":3304.303375,"paused":false,"error":null,"bufferEnd":3322.600666},"post":{"readyState":4,"networkState":2,"currentTime":3319.100666,"paused":false,"error":null,"bufferEnd":3322.600666},"changes":{"readyStateChanged":false,"networkStateChanged":false,"errorAppeared":null,"errorCleared":null,"pausedStateChanged":false}}
[2025-12-01T17:06:34.786Z] [RECOVERY] Resilience execution finished | {"total_duration_ms":0}
[2025-12-01T17:06:35.799Z] Post-seek health check | {"currentTime":3319.445957,"readyState":4,"networkState":2,"paused":false,"bufferGap":"-7.165"}
[2025-12-01T17:06:35.983Z] [HEALTH] A/V sync issue detected | {"discrepancy":"14113.92ms","count":1}
[2025-12-01T17:06:37.992Z] [HEALTH] A/V sync recovered | {"previousIssues":1}
[2025-12-01T17:06:41.525Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:07:04.407Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
